Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
waitForPageLoad,Chrome 60.0.3112.113,,2017-09-17 19:03:36,2017-09-17 19:03:36,0.033s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:03:36,2017-09-17 19:03:38,1.725s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 19:03:38,2017-09-17 19:03:38,0.298s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:03:38,2017-09-17 19:03:38,0.098s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 19:03:38,2017-09-17 19:03:38,0.178s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:03:38,2017-09-17 19:03:40,1.575s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:03:40,2017-09-17 19:03:40,0.107s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 19:03:40,2017-09-17 19:03:40,0.200s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:03:40,2017-09-17 19:03:41,0.208s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 19:03:41,2017-09-17 19:03:43,2.003s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 19:03:43,2017-09-17 19:03:43,0.227s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 19:03:43,2017-09-17 19:03:43,0.207s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 19:03:43,2017-09-17 19:03:43,0.221s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 19:03:43,2017-09-17 19:03:44,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:03:44,2017-09-17 19:03:44,0.249s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 19:03:44,2017-09-17 19:03:45,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:03:45,2017-09-17 19:03:46,0.168s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-17 19:03:46,2017-09-17 19:03:47,1.065s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:03:47,2017-09-17 19:03:47,0.184s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 19:03:47,2017-09-17 19:03:48,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:03:48,2017-09-17 19:03:48,0.133s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 19:03:48,2017-09-17 19:03:50,2.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:03:50,2017-09-17 19:03:50,0.139s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-17 19:03:50,2017-09-17 19:03:55,4.622s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 19:03:55,2017-09-17 19:03:55,0.143s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 19:03:55,2017-09-17 19:03:57,2.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:03:57,2017-09-17 19:03:57,0.128s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 19:03:57,2017-09-17 19:03:59,2.003s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:03:59,2017-09-17 19:03:59,0.149s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-17 19:03:59,2017-09-17 19:04:00,1.059s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:04:00,2017-09-17 19:04:00,0.128s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 19:04:00,2017-09-17 19:04:01,1.001s,PASSED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-17 19:04:01,2017-09-17 19:04:02,0.389s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 19:04:02,2017-09-17 19:04:03,1.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:04:03,2017-09-17 19:04:03,0.103s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 19:04:03,2017-09-17 19:04:04,1.001s,PASSED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-17 19:04:04,2017-09-17 19:04:04,0.356s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 19:04:04,2017-09-17 19:04:05,1.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:04:05,2017-09-17 19:04:05,0.112s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 19:04:05,2017-09-17 19:04:06,1.002s,PASSED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-17 19:04:06,2017-09-17 19:04:07,0.359s,FAILED
setText,Chrome 60.0.3112.113,,2017-09-17 19:04:07,2017-09-17 19:04:07,0.233s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 19:04:07,2017-09-17 19:04:07,0.386s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 19:04:07,2017-09-17 19:04:08,0.174s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 19:04:08,2017-09-17 19:04:08,0.228s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 19:04:08,2017-09-17 19:04:09,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:04:09,2017-09-17 19:04:09,0.100s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 19:04:09,2017-09-17 19:04:10,1.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:04:10,2017-09-17 19:04:10,0.104s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 19:04:10,2017-09-17 19:04:11,1.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:04:11,2017-09-17 19:04:28,17.091s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 19:04:28,2017-09-17 19:04:29,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:04:29,2017-09-17 19:04:29,0.132s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 19:04:29,2017-09-17 19:04:30,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:04:30,2017-09-17 19:04:30,0.115s,PASSED
